"Date","winner.closing.price","loser.closing.price"
2010-06-22,339.8,64810.62
2010-06-23,335.11,65160.33
2010-06-24,329.22,63936.7
2010-06-25,325.99,64823.83
2010-06-28,330.46,64225.22
2010-06-29,319.03,61977.91
2010-06-30,316.81,60935.9
2010-07-01,307.87,61236.2
2010-07-02,308.2,61429.79
2010-07-05,306.27,60865.27
2010-07-06,314.43,62064.75
2010-07-07,317.56,63283.8
2010-07-08,322.62,63476.32
2010-07-09,324.42,
2010-07-12,326.56,62960.1
