"Date","winner.closing.price","loser.closing.price"
2010-06-18,64437.58,4121.72
2010-06-21,64829.03,4117
2010-06-22,64810.62,4078.01
2010-06-23,65160.33,4087.35
2010-06-24,63936.7,4075.27
2010-06-25,64823.83,4123.85
2010-06-28,64225.22,
2010-06-29,61977.91,4078.72
2010-06-30,60935.9,4065.29
2010-07-01,61236.2,4025.17
2010-07-02,61429.79,4060.13
2010-07-05,60865.27,4032.01
2010-07-06,62064.75,4070.27
2010-07-07,63283.8,4129.39
2010-07-08,63476.32,4175.91
