"Date","winner.closing.price","loser.closing.price"
1994-06-23,,552.83
1994-06-24,,535.37
1994-06-27,,538.02
1994-06-28,,530.78
1994-06-29,,535.44
1994-06-30,,519.1
1994-07-01,,526.11
1994-07-04,,524.32
1994-07-05,,528.7
1994-07-06,,530.26
1994-07-07,,544.5
1994-07-08,,546.32
1994-07-11,,534.68
1994-07-12,,544.91
1994-07-13,,552.07
