"Date","winner.closing.price","loser.closing.price"
2010-06-17,2314.54,32775.34
2010-06-18,2320.36,32814.62
2010-06-21,,32882
2010-06-22,2328.45,32470.7
2010-06-23,2326.95,32663.29
2010-06-24,2300.69,32312.76
2010-06-25,2318.14,32607.13
2010-06-28,2292.21,32568.19
2010-06-29,2193.1,31473.2
2010-06-30,2185.01,31156.97
2010-07-01,2209.42,31197.04
2010-07-02,2217.08,31379.67
2010-07-05,2205.05,31391.45
2010-07-06,2210.91,31533.58
2010-07-07,2265,32035.19
