"Date","winner.closing.price","loser.closing.price"
2010-06-21,,10238.01
2010-06-22,,10112.89
2010-06-23,,9923.7
2010-06-24,,9928.34
2010-06-25,,9737.48
2010-06-28,,9693.94
2010-06-29,,9570.67
2010-06-30,,9382.64
2010-07-01,,9191.6
2010-07-02,,9203.71
2010-07-05,,9266.78
2010-07-06,,9338.04
2010-07-07,,9279.65
2010-07-08,,9535.74
2010-07-09,,9585.32
