"Date","winner.closing.price","loser.closing.price"
1998-06-17,,176.177
1998-06-18,,172.734
1998-06-19,,173.106
1998-06-22,,172.355
1998-06-23,,174.542
1998-06-24,,176.552
1998-06-25,,178.428
1998-06-26,,178.419
1998-06-29,,178.388
1998-06-30,,178.887
1998-07-01,,182.433
1998-07-02,,182.314
1998-07-03,,182.847
1998-07-06,,181.111
1998-07-07,,181.717
