"Date","winner.closing.price","loser.closing.price"
1994-06-29,,3238.84
1994-06-30,,3200.71
1994-07-01,,3182.42
1994-07-04,,3203.17
1994-07-05,,3136.57
1994-07-06,,3093.93
1994-07-07,,3093.78
1994-07-08,,3118.6
1994-07-11,,3147.65
1994-07-12,,3183.55
1994-07-13,,3217.36
1994-07-14,,3235.65
1994-07-15,,3234.02
1994-07-18,,3263.92
1994-07-19,,3273.23
