"Date","winner.closing.price","loser.closing.price"
2002-06-05,4989.1,652.75
2002-06-06,4957.6,644.55
2002-06-07,4920.4,632.89
2002-06-10,4928.2,638.71
2002-06-11,4934.8,635.07
2002-06-12,4851.7,620.47
2002-06-13,4771.9,622.4
2002-06-14,4630.8,609.73
2002-06-17,4756.8,620.32
2002-06-18,4702,623.93
2002-06-19,4652.4,611.2
2002-06-20,4580.3,583.41
2002-06-21,4605.3,
2002-06-24,4541.9,567.02
2002-06-25,4631,590.35
