"Date","winner.closing.price","loser.closing.price"
2006-06-15,9310.8,423.73
2006-06-16,9295.28,420.52
2006-06-19,9328.94,423.56
2006-06-20,9304.46,425.18
2006-06-21,9381.85,426.64
2006-06-22,9425.67,429.26
2006-06-23,9440.65,429.14
2006-06-26,9413.86,427.23
2006-06-27,9424.08,422.8
2006-06-28,9418.83,423.81
2006-06-29,9457.05,432.2
2006-06-30,9502.94,440.25
2006-07-03,9533.51,443.47
2006-07-04,9513.73,444.38
2006-07-05,9470.65,439.15
