"Date","winner.closing.price","loser.closing.price"
2010-06-21,10071.9,7487.74
2010-06-22,10016.1,7459.04
2010-06-23,9886,7390.9
2010-06-24,9586.5,7223.92
2010-06-25,9535,7219.1
2010-06-28,9688.5,7214.37
2010-06-29,9160.4,7021.53
2010-06-30,9263.4,7065.65
2010-07-01,9178.2,7019.28
2010-07-02,9250.8,7075.73
2010-07-05,9281.5,7106.22
2010-07-06,9615,7259.48
2010-07-07,9987.4,7376.27
2010-07-08,10080.5,7442.64
2010-07-09,10127.3,7317.93
