"Date","winner.closing.price","loser.closing.price"
2006-06-19,33897.35,
2006-06-20,33632.14,
2006-06-21,34546.64,
2006-06-22,34316.77,
2006-06-23,34661.22,
2006-06-26,34631.24,
2006-06-27,34375.73,
2006-06-28,34834.65,
2006-06-29,36486.67,
2006-06-30,36630.66,
2006-07-03,37357.2,
2006-07-04,37367.34,
2006-07-05,36378.03,
2006-07-06,36533.13,
2006-07-07,36101.98,
