"Date","winner.closing.price","loser.closing.price"
1998-06-19,523.15,
1998-06-22,519.24,
1998-06-23,526.62,
1998-06-24,524.18,
1998-06-25,533.55,
1998-06-26,536.5,
1998-06-29,543.57,
1998-06-30,544.67,
1998-07-01,554.31,
1998-07-02,557.71,
1998-07-03,564.16,
1998-07-06,563.47,
1998-07-07,565.29,
1998-07-08,571.68,
1998-07-09,570.66,
