"Date","winner.closing.price","loser.closing.price"
2006-06-16,,4969
2006-06-19,,4901.2
2006-06-20,,4861.4
2006-06-21,,4918.9
2006-06-22,,5010.8
2006-06-23,,4964.9
2006-06-26,,4965
2006-06-27,,4999.2
2006-06-28,,4946.8
2006-06-29,,4997.2
2006-06-30,,5073.9
2006-07-03,,5092.2
2006-07-04,,5104.7
2006-07-05,,5096.9
2006-07-06,,5120.3
