"Date","winner.closing.price","loser.closing.price"
2002-06-11,4606.09,1013.6
2002-06-12,4510.19,1020.26
2002-06-13,4470.14,1009.56
2002-06-14,4303.85,1007.27
2002-06-17,4475.1,1036.17
2002-06-18,4433.85,1037.14
2002-06-19,4354.82,1019.99
2002-06-20,4245.68,1006.29
2002-06-21,4232.4,989.14
2002-06-24,4127.21,992.72
2002-06-25,4202.97,976.14
2002-06-26,4099.05,973.53
2002-06-27,4259.43,990.64
2002-06-28,4382.56,989.81
2002-07-01,4366.81,968.65
