"Date","winner.closing.price","loser.closing.price"
1998-07-02,4252.09,9900.84
1998-07-03,4304.38,10115.51
1998-07-06,4311.1,10018.09
1998-07-07,4333.09,10205.12
1998-07-08,4339.91,10335.79
1998-07-09,4319.18,
1998-07-10,4256.35,10326.78
1998-07-13,,10447.15
1998-07-14,,10641.75
1998-07-15,4344.3,10648.56
1998-07-16,4358.13,10907.84
1998-07-17,4388.48,11057.08
1998-07-20,4368.91,11041.29
1998-07-21,4322.08,10922.88
1998-07-22,4220.12,10912.47
