"Date","winner.closing.price","loser.closing.price"
2002-06-20,10908.68,4245.68
2002-06-21,10397.55,4232.4
2002-06-24,10759.08,4127.21
2002-06-25,10705.58,4202.97
2002-06-26,10690.53,4099.05
2002-06-27,11013.32,4259.43
2002-06-28,11139.16,4382.56
2002-07-01,10892.46,4366.81
2002-07-02,10845.63,4195.95
2002-07-03,10635.52,4138.15
2002-07-04,10655.47,4258.62
2002-07-05,10523.65,4483.03
2002-07-08,10687.09,4442.33
2002-07-09,,4369.76
2002-07-10,10555.99,4190.22
