"Date","winner.closing.price","loser.closing.price"
1994-07-04,3580.8,260.31
1994-07-05,3564.3,256.47
1994-07-06,3753.5,255.893
1994-07-07,3904.9,259.145
1994-07-08,4051.9,260.745
1994-07-11,4010.8,265.807
1994-07-12,3919.7,267.027
1994-07-13,3840.8,270.147
1994-07-14,4016.5,271.995
1994-07-15,4079.9,274.203
1994-07-18,4045.3,277.217
1994-07-19,3874.6,278.07
1994-07-20,4038.6,280.065
1994-07-21,4018.4,279.59
1994-07-22,3986.6,284.505
