"Date","winner.closing.price","loser.closing.price"
2002-06-11,12210.49,4934.8
2002-06-12,12132.98,4851.7
2002-06-13,11962.19,4771.9
2002-06-14,11698.95,4630.8
2002-06-17,11937.17,4756.8
2002-06-18,11821.18,4702
2002-06-19,11493.18,4652.4
2002-06-20,10908.68,4580.3
2002-06-21,10397.55,4605.3
2002-06-24,10759.08,4541.9
2002-06-25,10705.58,4631
2002-06-26,10690.53,4531
2002-06-27,11013.32,4540.6
2002-06-28,11139.16,4656.4
2002-07-01,10892.46,4685.8
