"Date","winner.closing.price","loser.closing.price"
2002-06-07,12282.51,2665.13
2002-06-10,12599.51,2674.03
2002-06-11,12210.49,2671.9
2002-06-12,12132.98,2592.98
2002-06-13,11962.19,2521.12
2002-06-14,11698.95,2472.25
2002-06-17,11937.17,2569.13
2002-06-18,11821.18,2546.15
2002-06-19,11493.18,2505.07
2002-06-20,10908.68,2450.79
2002-06-21,10397.55,2462.06
2002-06-24,10759.08,2402.17
2002-06-25,10705.58,2456.88
2002-06-26,10690.53,2442.48
2002-06-27,11013.32,2463.77
