"Date","winner.closing.price","loser.closing.price"
2002-06-10,9866.48,11370.21
2002-06-11,9721.38,11449.44
2002-06-12,9704.09,11327.06
2002-06-13,9774.39,11144.84
2002-06-14,9464.52,10920.63
2002-06-17,9230.7,10664.11
2002-06-18,9575.19,10839.93
2002-06-19,9378.43,10476.18
2002-06-20,9179.35,10612.98
2002-06-21,9220.48,10354.35
2002-06-24,8984.58,10471.32
2002-06-25,9094.77,10496.67
2002-06-26,8627.42,10074.56
2002-06-27,9009.19,10261.6
2002-06-28,9379.92,10621.84
