"Date","winner.closing.price","loser.closing.price"
2006-06-15,5619.3,
2006-06-16,5597.4,
2006-06-19,5626.1,
2006-06-20,5658.2,
2006-06-21,5665,
2006-06-22,5684.1,
2006-06-23,5692.1,
2006-06-26,5681.2,
2006-06-27,5652.3,
2006-06-28,5678.6,
2006-06-29,5791.5,
2006-06-30,5833.4,
2006-07-03,5884.4,
2006-07-04,5883.5,
2006-07-05,5826.7,
