"Date","winner.closing.price","loser.closing.price"
2006-06-19,4729.02,11056.8
2006-06-20,4770.42,11103.5
2006-06-21,4774.73,11155.4
2006-06-22,4803.29,11246.3
2006-06-23,4817.63,11274.2
2006-06-26,4801.49,11276.6
2006-06-27,4771.24,11214.5
2006-06-28,4774,11188.8
2006-06-29,4880.38,11386.6
2006-06-30,4965.96,11548.1
2006-07-03,4980.62,11569.6
2006-07-04,4983.88,11603.1
2006-07-05,4921.3,11521.2
2006-07-06,4966.45,11636.8
2006-07-07,4953.71,11626.7
