"Date","winner.closing.price","loser.closing.price"
1994-06-24,173.09,1711.99
1994-06-27,171.12,1700.19
1994-06-28,172.99,1705.21
1994-06-29,173.48,1704.74
1994-06-30,174.04,1697.73
1994-07-01,174.49,1694.14
1994-07-04,176.07,1691.32
1994-07-05,176.84,1703.43
1994-07-06,174.87,1711.94
1994-07-07,175.26,1734.99
1994-07-08,175.09,1739.95
1994-07-11,175.72,1746.69
1994-07-12,173.89,1752.75
1994-07-13,175.3,1765.88
1994-07-14,176.45,1778.49
