"Date","winner.closing.price","loser.closing.price"
1998-06-29,4248.24,
1998-06-30,4203.45,
1998-07-01,4260.68,
1998-07-02,4252.09,
1998-07-03,4304.38,
1998-07-06,4311.1,
1998-07-07,4333.09,
1998-07-08,4339.91,
1998-07-09,4319.18,
1998-07-10,4256.35,
1998-07-15,4344.3,
1998-07-16,4358.13,
1998-07-17,4388.48,
