"Date","winner.closing.price","loser.closing.price"
2010-07-01,9178.2,307.87
2010-07-02,9250.8,308.2
2010-07-05,9281.5,306.27
2010-07-06,9615,314.43
2010-07-07,9987.4,317.56
2010-07-08,10080.5,322.62
2010-07-09,10127.3,324.42
2010-07-12,10058.2,326.56
2010-07-13,10259.5,333.76
2010-07-14,10278.5,335.03
2010-07-15,10160.2,329.76
2010-07-16,9991.7,323.99
2010-07-19,9929.8,322
2010-07-20,10061.3,320.46
2010-07-21,10040.8,326.36
