"Date","winner.closing.price","loser.closing.price"
1990-06-14,,131.44
1990-06-15,,130.69
1990-06-18,,129.59
1990-06-19,,130.41
1990-06-20,,131.11
1990-06-21,,131.39
1990-06-22,,132.13
1990-06-25,,132.25
1990-06-26,,132.94
1990-06-27,,132.49
1990-06-28,,132.79
1990-06-29,,132.76
1990-07-02,,132.74
1990-07-03,,132.77
1990-07-04,,132
