"Date","winner.closing.price","loser.closing.price"
1998-06-19,5702.61,4353.74
1998-06-22,5654.75,4320.36
1998-06-23,5718.71,4387.86
1998-06-24,5779.91,4378.26
1998-06-25,5866.63,4233.92
1998-06-26,5870.42,4157.81
1998-06-29,5915.13,4184.56
1998-06-30,5897.44,4282.62
1998-07-01,5906.85,4422.09
1998-07-02,5904.1,4431.8
1998-07-03,5953.16,4483.75
1998-07-06,5918.37,4411.88
1998-07-07,5960.98,4510.61
1998-07-08,6013.14,4573.28
1998-07-09,5996.77,4532.59
