"Date","winner.closing.price","loser.closing.price"
2002-06-05,4624.31,
2002-06-06,4657.52,
2002-06-07,4610.18,
2002-06-10,4589.26,
2002-06-11,4606.09,
2002-06-12,4510.19,
2002-06-13,4470.14,
2002-06-14,4303.85,
2002-06-17,4475.1,
2002-06-18,4433.85,
2002-06-19,4354.82,
2002-06-20,4245.68,
2002-06-21,4232.4,
2002-06-24,4127.21,
2002-06-25,4202.97,
