"Date","winner.closing.price","loser.closing.price"
1994-06-24,3109.6,442.8
1994-06-27,3372.1,447.31
1994-06-28,3563.5,446.07
1994-06-29,3828.3,447.63
1994-06-30,3623.1,444.27
1994-07-01,,446.2
1994-07-04,3580.8,
1994-07-05,3564.3,446.37
1994-07-06,3753.5,446.13
1994-07-07,3904.9,448.38
1994-07-08,4051.9,449.55
1994-07-11,4010.8,448.06
1994-07-12,3919.7,447.95
1994-07-13,3840.8,448.73
1994-07-14,4016.5,453.41
