"Date","winner.closing.price","loser.closing.price"
2002-06-12,9704.09,
2002-06-13,9774.39,
2002-06-14,9464.52,
2002-06-17,9230.7,
2002-06-18,9575.19,
2002-06-19,9378.43,
2002-06-20,9179.35,
2002-06-21,9220.48,
2002-06-24,8984.58,
2002-06-25,9094.77,
2002-06-26,8627.42,
2002-06-27,9009.19,
2002-06-28,9379.92,
2002-07-01,9564.99,
2002-07-02,9134.97,
