"Date","winner.closing.price","loser.closing.price"
2002-06-12,823.06,7387.6
2002-06-13,,7296.5
2002-06-14,822.01,7128.2
2002-06-17,809.16,7333
2002-06-18,809.4,7350.8
2002-06-19,776.37,7212.7
2002-06-20,776.81,7060.3
2002-06-21,778.53,6925.5
2002-06-24,767.92,6651.4
2002-06-25,755.92,6773.6
2002-06-26,701.87,6683.4
2002-06-27,710.43,6695.8
2002-06-28,742.72,6913
2002-07-01,,6893.6
2002-07-02,746.23,6713.4
