"Date","winner.closing.price","loser.closing.price"
1998-06-29,9603.9,543.57
1998-06-30,9678.27,544.67
1998-07-01,9914.51,554.31
1998-07-02,9900.84,557.71
1998-07-03,10115.51,564.16
1998-07-06,10018.09,563.47
1998-07-07,10205.12,565.29
1998-07-08,10335.79,571.68
1998-07-09,,570.66
1998-07-10,10326.78,566.53
1998-07-13,10447.15,575.41
1998-07-14,10641.75,584.7
1998-07-15,10648.56,586.5
1998-07-16,10907.84,581.85
1998-07-17,11057.08,589.01
