"Date","winner.closing.price","loser.closing.price"
1998-06-17,9897.02,864.49
1998-06-18,9539.43,858.04
1998-06-19,9690,856.49
1998-06-22,9623.35,846.2
1998-06-23,9937.11,850.66
1998-06-24,9855.64,849.17
1998-06-25,9527.8,836.81
1998-06-26,9464.15,850.63
1998-06-29,9603.9,
1998-06-30,9678.27,860.86
1998-07-01,9914.51,864.52
1998-07-02,9900.84,852.8
1998-07-03,10115.51,845.66
1998-07-06,10018.09,844.68
1998-07-07,10205.12,840.28
