"Date","winner.closing.price","loser.closing.price"
2006-06-26,,5514.63
2006-06-27,,5459.15
2006-06-28,,5456.87
2006-06-29,,5581.67
2006-06-30,,5683.31
2006-07-03,,5712.69
2006-07-04,,5729.01
2006-07-05,,5625.63
2006-07-06,,5695.47
2006-07-07,,5681.85
2006-07-10,,5706.32
2006-07-11,,5616.04
2006-07-12,,5637.82
2006-07-13,,5527.29
2006-07-14,,5422.22
