"Date","winner.closing.price","loser.closing.price"
2006-06-29,,4880.38
2006-06-30,,4965.96
2006-07-03,,4980.62
2006-07-04,,4983.88
2006-07-05,,4921.3
2006-07-06,,4966.45
2006-07-07,,4953.71
2006-07-10,,4982.48
2006-07-11,,4914.39
2006-07-12,,4941.73
2006-07-13,,4852.52
2006-07-14,,4780.79
2006-07-17,,4750.08
2006-07-18,,4734.54
2006-07-19,,4846.54
