"Date","winner.closing.price","loser.closing.price"
1994-06-27,,2239.19
1994-06-28,,2232.73
1994-06-29,,2271.57
1994-06-30,,2261.04
1994-07-01,,2262.65
1994-07-04,,2267.54
1994-07-05,,2276.06
1994-07-06,,2309.96
1994-07-07,,2334.39
1994-07-08,,2314.77
1994-07-11,,2292
1994-07-12,,2288.28
1994-07-13,,2264.97
1994-07-14,,2282.48
1994-07-15,,2281.23
