"Date","winner.closing.price","loser.closing.price"
1998-06-23,9937.11,751.53
1998-06-24,9855.64,755.56
1998-06-25,9527.8,771.85
1998-06-26,9464.15,773.91
1998-06-29,9603.9,777.12
1998-06-30,9678.27,776.52
1998-07-01,9914.51,787.13
1998-07-02,9900.84,790.26
1998-07-03,10115.51,797.84
1998-07-06,10018.09,799.94
1998-07-07,10205.12,806.14
1998-07-08,10335.79,810.82
1998-07-09,,806.16
1998-07-10,10326.78,798.35
1998-07-13,10447.15,807.12
